time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground","TWA - True Wind Angle","TWD - True Wind Direction",Heel,"Trim Fore / Aft","VMG - Velocity Made Good","GPS Satellites","GPS HAcc","Battery Charge","Battery 1 Voltage","Battery 1 Temperature"
"2026-09-22 15:56:56.799","2026-09-22 17:32:44.559",37.748120,-0.825796,21.34,10.08764,94.71,39.75,134.45,81.88,-34.21,7.756173,16,0.5137,54,3.807,-241.2
"2026-09-22 15:56:57.799","2026-09-22 17:32:44.56",37.748110,-0.825684,22.27,10.04083,95.63,38.82,134.45,78.97,-39.41,7.822997,16,0.5127,55,3.809,-241.1
"2026-09-22 15:56:58.799","2026-09-22 17:32:44.56",37.748101,-0.825574,24.16,9.852243,96.48,37.97,134.45,78.85,-40.3,7.766726,16,0.5117,55,3.807,-241.5
"2026-09-22 15:56:59.499","2026-09-22 17:32:44.56",37.748098,-0.825496,22.53,9.693738,95.81,38.64,134.45,81,-36.08,7.571706,16,0.5088,55,3.807,-241.4
"2026-09-22 15:57:00.799","2026-09-22 17:32:44.56",37.748094,-0.825358,19.5,9.614276,92.58,41.87,134.45,84.03,-34.53,7.159443,16,0.5049,55,3.809,-241.2
"2026-09-22 15:57:01.799","2026-09-22 17:32:44.56",37.748088,-0.825263,19,8.993717,92.9,41.55,134.45,84.83,-37.04,6.730527,16,0.501,55,3.807,-241.2
"2026-09-22 15:57:02.799","2026-09-22 17:32:44.561",37.748057,-0.825196,49.01,7.989488,101.21,33.23,134.45,39.45,-73.45,6.682274,15,0.4778,55,3.807,-241.2
"2026-09-22 15:57:03.599","2026-09-22 17:32:44.561",37.748026,-0.825167,144.63,6.322086,125.18,9.27,134.45,16.51,-80.11,6.239426,16,0.4619,55,3.807,-241.4
"2026-09-22 15:57:04.799","2026-09-22 17:32:44.561",37.747974,-0.825163,176.56,5.031403,156.79,-22.34,134.45,-17.33,-71.28,4.65379,16,0.4229,54,3.807,-241.4
"2026-09-22 15:57:05.799","2026-09-22 17:32:44.561",37.747925,-0.825164,197.77,5.145771,181.55,-47.11,134.45,-48.28,-63.42,3.502428,16,0.4138,54,3.807,-241.4
"2026-09-22 15:57:06.799","2026-09-22 17:32:44.561",37.747871,-0.825175,234.85,5.662986,182.6,-48.15,134.45,-68.35,-34.47,3.778201,16,0.418,54,3.805,-241.2
"2026-09-22 15:57:07.699","2026-09-22 17:32:44.561",37.747814,-0.825180,261.75,6.517136,187.88,-53.43,134.45,-74.43,-39.98,3.883393,16,0.4238,54,3.805,-241.2
"2026-09-22 15:57:08.799","2026-09-22 17:32:44.562",37.747737,-0.825188,261.64,7.282112,184.25,-49.79,134.45,-76.62,-33.43,4.700811,16,0.4368,54,3.807,-241.4
"2026-09-22 15:57:09.799","2026-09-22 17:32:44.861",37.747664,-0.825187,254.1,8.003404,180.59,-46.13,134.45,-78.66,-30.86,5.545903,16,0.4468,54,3.807,-241.4
"2026-09-22 15:57:10.799","2026-09-22 17:32:44.862",37.747585,-0.825182,252.32,8.525439,179.24,-44.78,134.45,-78.39,-31.93,6.050922,16,0.4558,54,3.805,-241.4
"2026-09-22 15:57:11.799","2026-09-22 17:32:44.862",37.747502,-0.825175,251.41,9.085999,176.25,-41.79,134.45,-79.02,-30.83,6.774394,16,0.4648,55,3.809,-241.5
"2026-09-22 15:57:12.799","2026-09-22 17:32:44.863",37.747418,-0.825164,249.03,9.270658,175.38,-40.93,134.45,-79.26,-30.35,7.004377,16,0.4739,54,3.805,-241.2
"2026-09-22 15:57:13.799","2026-09-22 17:32:44.863",37.747333,-0.825151,246.09,9.544319,173.39,-38.94,134.45,-80.55,-29.33,7.423737,16,0.4768,55,3.807,-241.2
"2026-09-22 15:57:14.799","2026-09-22 17:32:44.863",37.747249,-0.825136,244.72,9.532411,172.05,-37.6,134.45,-81.49,-31.97,7.552413,16,0.4819,54,3.805,-241.4
"2026-09-22 15:57:15.799","2026-09-22 17:32:44.864",37.747165,-0.825121,244.1,9.443088,171.61,-37.16,134.45,-81.21,-35.4,7.525552,16,0.4878,55,3.809,-241.4
"2026-09-22 15:57:16.799","2026-09-22 17:32:44.864",37.747081,-0.825109,244.69,9.457265,172.36,-37.9,134.45,-81.14,-36.1,7.461685,16,0.4939,54,3.805,-241.5
"2026-09-22 15:57:17.799","2026-09-22 17:32:44.864",37.746996,-0.825100,245.74,9.426802,173.47,-37.28,136.19,-82.07,-33.76,7.501297,16,0.501,54,3.807,-241.2
"2026-09-22 15:57:18.799","2026-09-22 17:32:44.865",37.746911,-0.825091,248.78,9.626804,175.68,-39.49,136.19,-82.29,-30.21,7.430053,16,0.5098,55,3.809,-241.2
"2026-09-22 15:57:19.799","2026-09-22 17:32:44.865",37.746828,-0.825088,249.45,9.349771,176.05,-39.86,136.19,-82.67,-32.37,7.177047,16,0.5156,55,3.807,-241.1
"2026-09-22 15:57:20.799","2026-09-22 17:32:44.865",37.746743,-0.825085,250.84,9.32291,178.37,-42.18,136.19,-82.4,-39.43,6.908697,16,0.5239,55,3.809,-241.2
"2026-09-22 15:57:21.799","2026-09-22 17:32:44.866",37.746656,-0.825089,252.63,9.544029,180.09,-43.9,136.19,-81.11,-38.18,6.876369,16,0.5269,54,3.807,-241.5
"2026-09-22 15:57:22.799","2026-09-22 17:32:44.866",37.746566,-0.825090,254.47,9.853179,180.48,-44.28,136.19,-81.6,-34.89,7.054285,16,0.5327,54,3.805,-241.4
"2026-09-22 15:57:23.799","2026-09-22 17:32:44.866",37.746477,-0.825086,253.56,9.945681,179.24,-43.05,136.19,-82,-35.25,7.268198,16,0.5386,54,3.807,-241.4
"2026-09-22 15:57:24.799","2026-09-22 17:32:44.867",37.746384,-0.825082,250.86,10.04452,177.94,-41.75,136.19,-82.22,-32.14,7.494295,16,0.5449,54,3.805,-241.1
"2026-09-22 15:57:25.799","2026-09-22 17:32:44.867",37.746291,-0.825078,250.34,10.37187,177.91,-41.72,136.19,-81.85,-32.39,7.741808,16,0.5547,54,3.807,-241.4
"2026-09-22 15:57:26.799","2026-09-22 17:32:44.868",37.746199,-0.825075,251.2,10.2783,178.6,-42.4,136.19,-83.82,-33.08,7.589721,16,0.5605,54,3.807,-241.4
"2026-09-22 15:57:27.799","2026-09-22 17:32:44.868",37.746107,-0.825073,251.76,10.21614,178.63,-42.44,136.19,-81.76,-35.73,7.539649,16,0.5669,54,3.805,-241.1
"2026-09-22 15:57:28.799","2026-09-22 17:32:44.868",37.746013,-0.825074,252.45,10.2889,179.31,-43.12,136.19,-81.93,-37.57,7.509842,16,0.5718,54,3.807,-241.2
"2026-09-22 15:57:29.799","2026-09-22 17:32:44.869",37.745917,-0.825076,253.41,10.5725,180.79,-44.59,136.19,-82.13,-37.86,7.528805,16,0.5767,55,3.807,-241.2
"2026-09-22 15:57:30.799","2026-09-22 17:32:44.869",37.745820,-0.825074,252.73,10.73012,180.04,-43.85,136.19,-82.69,-37.01,7.738548,16,0.5767,55,3.809,-241.2
"2026-09-22 15:57:31.799","2026-09-22 17:32:44.87",37.745723,-0.825068,250.8,10.82613,178.36,-42.16,136.19,-81.97,-38.37,8.025232,16,0.5767,55,3.807,-241.4
"2026-09-22 15:57:32.799","2026-09-22 17:32:44.87",37.745628,-0.825061,249.39,10.74838,177.16,-40.97,136.19,-83.11,-35.1,8.11568,16,0.5806,54,3.807,-241.1
"2026-09-22 15:57:33.799","2026-09-22 17:32:44.87",37.745536,-0.825054,250.42,10.57514,177.29,-41.1,136.19,-83.92,-33.51,7.969007,16,0.5859,54,3.807,-241.4
"2026-09-22 15:57:34.799","2026-09-22 17:32:44.871",37.745450,-0.825049,251.7,9.947237,176.48,-40.29,136.19,-85.52,-35.19,7.587579,16,0.5825,55,3.807,-241.2
"2026-09-22 15:57:35.799","2026-09-22 17:32:44.871",37.745383,-0.825021,244.23,9.040364,173.52,-37.33,136.19,-68.91,-52.26,7.188331,15,0.5737,54,3.807,-241.4
"2026-09-22 15:57:36.799","2026-09-22 17:32:44.871",37.745347,-0.824973,186,7.564758,159.33,-23.14,136.19,-18.72,-75.09,6.95654,16,0.563,55,3.807,-241.4
"2026-09-22 15:57:37.799","2026-09-22 17:32:44.872",37.745342,-0.824918,102.69,5.546553,123.46,12.74,136.19,11.85,-74.96,5.409958,16,0.5146,55,3.807,-241.1
"2026-09-22 15:57:38.799","2026-09-22 17:32:44.872",37.745343,-0.824848,79.72,5.715354,88.31,47.88,136.19,43,-65.27,3.833003,16,0.4658,55,3.807,-241.4
"2026-09-22 15:57:39.799","2026-09-22 17:32:44.872",37.745356,-0.824772,44.28,6.218267,85.58,50.62,136.19,67.19,-31.29,3.945172,16,0.4438,54,3.805,-241.2
"2026-09-22 15:57:40.499","2026-09-22 17:32:44.873",37.745367,-0.824715,4.88,7.054732,77.46,58.73,136.19,70.08,-29.83,3.66152,16,0.4348,54,3.807,-241.2
"2026-09-22 15:57:41.799","2026-09-22 17:32:44.873",37.745388,-0.824594,1.27,7.864759,76.9,59.31,136.19,70.39,-31.65,4.015197,16,0.428,55,3.807,-241.4
"2026-09-22 15:57:42.799","2026-09-22 17:32:44.873",37.745402,-0.824493,0.89,8.691114,77.24,58.97,136.19,73.2,-29.39,4.481462,16,0.4238,54,3.805,-241.2
"2026-09-22 15:57:43.799","2026-09-22 17:32:44.874",37.745414,-0.824386,2.4,9.318186,80.91,55.28,136.19,74.73,-28.08,5.306728,16,0.4258,54,3.805,-241.2
"2026-09-22 15:57:44.599","2026-09-22 17:32:44.874",37.745422,-0.824296,4.93,9.610797,82.73,53.46,136.19,74.87,-34,5.722193,16,0.4268,55,3.807,-241.4
"2026-09-22 15:57:45.799","2026-09-22 17:32:44.874",37.745433,-0.824158,6.49,10.09167,83.51,52.68,136.19,53.26,-63.77,6.117374,16,0.4248,55,3.807,-241.2
"2026-09-22 15:57:46.799","2026-09-22 17:32:44.875",37.745452,-0.824045,68.11,10.16551,81.37,54.82,136.19,69.88,-47.97,5.856011,16,0.4209,55,3.807,-241.2
"2026-09-22 15:57:47.799","2026-09-22 17:32:44.875",37.745477,-0.823929,1.56,10.4184,76.52,59.67,136.19,76.34,-37.65,5.260779,16,0.4138,54,3.807,-241.2
"2026-09-22 15:57:48.699","2026-09-22 17:32:44.875",37.745504,-0.823823,359.74,10.65877,73.85,62.35,136.19,43.21,-69.66,4.947309,16,0.4038,55,3.807,-241.4
"2026-09-22 15:57:49.799","2026-09-22 17:32:44.876",37.745552,-0.823702,66.02,10.84909,69.62,66.57,136.19,4.42,-75.6,4.313492,16,0.3828,55,3.807,-241.2
"2026-09-22 15:57:50.799","2026-09-22 17:32:44.876",37.745634,-0.823632,46.47,10.97568,51.01,85.18,136.19,0.62,-74.34,0.9223244,16,0.3738,55,3.809,-241.2
"2026-09-22 15:57:51.799","2026-09-22 17:32:44.876",37.745729,-0.823596,25.31,10.96321,26.07,110.12,136.19,5.28,-72.71,-3.770651,16,0.3689,55,3.807,-241.2
"2026-09-22 15:57:52.799","2026-09-22 17:32:44.876",37.745828,-0.823590,12.38,10.99572,8.86,127.35,136.19,52.07,-57.42,-6.669761,16,0.3638,54,3.807,-241.4
"2026-09-22 15:57:53.799","2026-09-22 17:32:44.877",37.745927,-0.823584,341.64,10.95356,3.41,132.78,136.19,41.93,-71.29,-7.440787,16,0.3628,54,3.807,-241.4
"2026-09-22 15:57:54.799","2026-09-22 17:32:44.877",37.746035,-0.823595,345.82,11.51462,356.34,139.85,136.19,67.72,-42.67,-8.801367,16,0.365,55,3.809,-241.2
"2026-09-22 15:57:55.799","2026-09-22 17:32:44.877",37.746148,-0.823601,294.06,12.26926,357.75,138.44,136.19,71.29,-40.69,-9.181467,16,0.3718,55,3.807,-241.2
"2026-09-22 15:57:56.799","2026-09-22 17:32:44.878",37.746264,-0.823613,290.26,12.73152,356.66,139.54,136.19,73.43,-39.85,-9.68645,16,0.3779,55,3.809,-241.1
"2026-09-22 15:57:57.799","2026-09-22 17:32:44.878",37.746382,-0.823629,286.99,13.04599,355.22,140.97,136.19,75.12,-41.67,-10.13484,16,0.3838,54,3.805,-241.4
"2026-09-22 15:57:58.799","2026-09-22 17:32:44.878",37.746499,-0.823650,284.66,13.14417,353.08,143.11,136.19,65.47,-54.1,-10.51258,16,0.387,54,3.805,-241.4
"2026-09-22 15:57:59.799","2026-09-22 17:32:44.879",37.746608,-0.823671,337.82,12.78038,352.2,143.99,136.19,31.53,-77.48,-10.33844,16,0.3848,55,3.809,-241.4
"2026-09-22 15:58:00.799","2026-09-22 17:32:44.879",37.746702,-0.823704,357.58,11.64248,348.8,147.4,136.19,30.19,-78.03,-9.807369,16,0.3809,55,3.807,-241.4
"2026-09-22 15:58:01.799","2026-09-22 17:32:44.879",37.746782,-0.823752,350.22,10.57309,341.71,154.49,136.19,1.76,-76.97,-9.54225,16,0.3728,54,3.807,-241.4
"2026-09-22 15:58:02.799","2026-09-22 17:32:44.88",37.746848,-0.823802,338.17,9.199503,331.85,164.34,136.19,-18.66,-78.54,-8.858059,16,0.3699,54,3.807,-241.2
"2026-09-22 15:58:03.799","2026-09-22 17:32:44.88",37.746894,-0.823869,326.21,8.340244,323.4,172.79,136.19,-26.88,-72.65,-8.274202,15,0.3799,55,3.809,-241.2
"2026-09-22 15:58:04.799","2026-09-22 17:32:44.88",37.746926,-0.823942,303.84,7.515882,302.65,-166.45,136.19,-27.43,-73.39,-7.306748,15,0.3889,54,3.807,-241.2
"2026-09-22 15:58:05.799","2026-09-22 17:32:44.881",37.746952,-0.824024,301.25,7.350521,298.46,-162.27,136.19,-33.21,-69.66,-7.001476,16,0.3938,54,3.805,-241.1
"2026-09-22 15:58:06.799","2026-09-22 17:32:44.881",37.746968,-0.824121,288.29,8.112724,288.48,-152.29,136.19,-38.13,-72.11,-7.181834,16,0.3879,54,3.807,-241.2
"2026-09-22 15:58:07.799","2026-09-22 17:32:44.881",37.746972,-0.824235,276.97,9.271059,276.57,-140.37,136.19,-37.73,-70.38,-7.140414,16,0.3809,55,3.807,-241.2
"2026-09-22 15:58:08.799","2026-09-22 17:32:44.881",37.746967,-0.824362,281.58,10.52085,270.52,-134.33,136.19,-61.4,-46.77,-7.35204,16,0.3789,54,3.807,-241.4
"2026-09-22 15:58:09.799","2026-09-22 17:32:44.883",37.746958,-0.824498,320.27,11.2389,266.39,-130.2,136.19,-65.47,-44.9,-7.25493,16,0.3838,55,3.807,-241.4
"2026-09-22 15:58:10.799","2026-09-22 17:32:44.883",37.746954,-0.824640,299.11,12.15181,265.83,-129.64,136.19,-35.66,-72.52,-7.751997,16,0.3799,55,3.807,-241.4
"2026-09-22 15:58:11.799","2026-09-22 17:32:44.884",37.746967,-0.824786,274.91,12.80023,272.37,-136.18,136.19,-34.4,-74.61,-9.235251,16,0.376,55,3.807,-241.4
"2026-09-22 15:58:12.799","2026-09-22 17:32:44.884",37.746988,-0.824929,280.58,12.90719,278.24,-142.05,136.19,-63.24,-50.13,-10.17724,16,0.377,55,3.807,-241.5
"2026-09-22 15:58:13.799","2026-09-22 17:32:44.884",37.747013,-0.825074,344.54,12.76679,281.08,-144.89,136.19,-63.78,-54.79,-10.44381,16,0.3789,55,3.807,-241.4
"2026-09-22 15:58:14.799","2026-09-22 17:32:44.885",37.747035,-0.825218,325.84,12.98276,281.3,-145.11,136.19,-74.83,-44.58,-10.64961,16,0.3818,55,3.809,-241.1
"2026-09-22 15:58:15.799","2026-09-22 17:32:44.885",37.747060,-0.825365,321.36,13.05453,281.83,-145.64,136.19,-61.62,-60.43,-10.77622,16,0.3789,55,3.807,-241.2
"2026-09-22 15:58:16.799","2026-09-22 17:32:44.885",37.747083,-0.825510,302.97,13.11001,281.47,-145.28,136.19,-43.99,-79.98,-10.7752,16,0.3828,54,3.805,-241.2
"2026-09-22 15:58:17.799","2026-09-22 17:32:44.886",37.747104,-0.825655,319.91,13.02318,281.2,-145.01,136.19,-77.23,-44.62,-10.66998,16,0.387,54,3.805,-241.4
"2026-09-22 15:58:18.799","2026-09-22 17:32:44.886",37.747122,-0.825801,353.12,12.92785,280.21,-144.02,136.19,-79.68,-42.4,-10.46152,16,0.3938,54,3.805,-241.2
"2026-09-22 15:58:19.799","2026-09-22 17:32:44.886",37.747136,-0.825947,350.01,13.03519,277.08,-140.88,136.19,-61.18,-63.47,-10.1139,16,0.4019,55,3.807,-241.4
"2026-09-22 15:58:20.799","2026-09-22 17:32:44.887",37.747151,-0.826096,304.31,13.02691,277.31,-141.12,136.19,-43.99,-78.82,-10.14159,16,0.3979,54,3.805,-241.4
"2026-09-22 15:58:21.499","2026-09-22 17:32:44.887",37.747162,-0.826199,294.76,13.20607,277.28,-141.09,136.19,-58.42,-65.61,-10.27571,16,0.3979,54,3.807,-241.4
"2026-09-22 15:58:22.799","2026-09-22 17:32:44.887",37.747187,-0.826397,287.48,13.37214,278.5,-142.31,136.19,-44.13,-81.73,-10.58114,16,0.4009,54,3.807,-241.2
"2026-09-22 15:58:23.799","2026-09-22 17:32:44.888",37.747204,-0.826548,286.63,13.57227,278.49,-142.3,136.19,-58.89,-67.62,-10.7382,16,0.4038,55,3.807,-241.2
"2026-09-22 15:58:24.799","2026-09-22 17:32:44.888",37.747225,-0.826699,287.66,13.4435,279.45,-143.26,136.19,-61.8,-62.16,-10.77188,16,0.408,55,3.807,-241.2
"2026-09-22 15:58:25.599","2026-09-22 17:32:44.888",37.747235,-0.826820,306.57,13.45481,279.25,-143.05,136.19,-42.8,-81.11,-10.75254,16,0.4148,55,3.807,-241.4
"2026-09-22 15:58:26.799","2026-09-22 17:32:44.889",37.747254,-0.827002,267.24,13.45952,276.86,-140.67,136.19,-42.84,-82.48,-10.41077,16,0.4089,55,3.807,-241.2
"2026-09-22 15:58:27.799","2026-09-22 17:32:44.889",37.747270,-0.827155,314.3,13.62886,277.39,-141.19,136.19,-79.51,-43.69,-10.62054,16,0.4128,55,3.807,-241.2
"2026-09-22 15:58:28.799","2026-09-22 17:32:44.889",37.747286,-0.827310,351.34,13.63712,277.86,-141.66,136.19,-82.62,-42.67,-10.69701,16,0.418,54,3.807,-241.4
"2026-09-22 15:58:29.699","2026-09-22 17:32:44.89",37.747297,-0.827449,349.88,13.7634,276.92,-140.73,136.19,-69.92,-56.12,-10.65454,16,0.4219,54,3.807,-241.2
"2026-09-22 15:58:30.799","2026-09-22 17:32:44.89",37.747311,-0.827617,302.33,13.61288,275.89,-139.7,136.19,-77.84,-47.46,-10.3811,16,0.429,54,3.807,-241.2
"2026-09-22 15:58:31.799","2026-09-22 17:32:44.89",37.747324,-0.827774,348.6,13.71178,276.71,-140.52,136.19,-81.29,-43.19,-10.58366,16,0.4338,55,3.807,-241.2
"2026-09-22 15:58:32.799","2026-09-22 17:32:44.89",37.747332,-0.827928,344.26,13.8229,274.6,-138.41,136.19,-52.58,-74.08,-10.33812,16,0.4348,54,3.807,-241.2
"2026-09-22 15:58:33.799","2026-09-22 17:32:44.891",37.747345,-0.828080,269.63,13.57086,274.86,-138.67,136.19,-39.94,-82.19,-10.19087,16,0.429,55,3.807,-241.1
"2026-09-22 15:58:34.799","2026-09-22 17:32:44.891",37.747359,-0.828232,266.99,13.51469,276.92,-140.73,136.19,-42.32,-83.1,-10.46253,16,0.4248,54,3.805,-241.4
"2026-09-22 15:58:35.799","2026-09-22 17:32:44.891",37.747374,-0.828380,265.73,13.33317,276.78,-140.59,136.19,-39.32,-82.95,-10.30005,16,0.4199,54,3.805,-241.4
"2026-09-22 15:58:36.799","2026-09-22 17:32:44.892",37.747386,-0.828529,267.31,13.28886,277.79,-141.59,136.19,-35.55,-83.07,-10.4129,16,0.408,54,3.807,-241.4
"2026-09-22 15:58:37.799","2026-09-22 17:32:44.892",37.747401,-0.828674,266.08,13.07723,276.25,-140.06,136.19,-31.19,-83.41,-10.02623,16,0.397,54,3.807,-241.1
"2026-09-22 15:58:38.799","2026-09-22 17:32:44.892",37.747420,-0.828811,268.99,12.74041,278.09,-141.9,136.19,-22.13,-83.11,-10.02587,16,0.3809,54,3.805,-241.5
"2026-09-22 15:58:39.799","2026-09-22 17:32:44.893",37.747441,-0.828929,271.94,11.64706,281.1,-144.9,136.19,-13.03,-81.88,-9.529899,16,0.375,54,3.805,-241.1
"2026-09-22 15:58:40.799","2026-09-22 17:32:44.893",37.747471,-0.829036,276.45,10.40748,284.82,-148.62,136.19,15.25,-79.43,-8.885204,16,0.3689,54,3.803,-241.2
"2026-09-22 15:58:41.799","2026-09-22 17:32:44.893",37.747518,-0.829121,292.95,9.417884,295.17,-158.97,136.19,27.51,-78.29,-8.790574,16,0.3608,54,3.805,-241.2
"2026-09-22 15:58:42.799","2026-09-22 17:32:44.894",37.747584,-0.829162,319.57,8.946103,311.25,-175.06,136.19,28.2,-74.29,-8.912921,16,0.3579,54,3.805,-241.1
"2026-09-22 15:58:43.799","2026-09-22 17:32:44.894",37.747650,-0.829199,335.16,7.816312,336.96,159.24,136.19,31.27,-74.47,-7.308643,16,0.3538,54,3.805,-241.4
"2026-09-22 15:58:44.799","2026-09-22 17:32:44.894",37.747718,-0.829224,339.29,7.792164,339.2,157,136.19,27.58,-72.45,-7.172499,16,0.3569,54,3.807,-241.2
"2026-09-22 15:58:45.799","2026-09-22 17:32:44.895",37.747795,-0.829244,345.22,8.127789,345.4,150.79,136.19,24.06,-73.67,-7.094743,16,0.3599,54,3.805,-241.4
"2026-09-22 15:58:46.799","2026-09-22 17:32:44.895",37.747878,-0.829247,351.85,8.771555,349.78,146.41,136.19,37.3,-75.63,-7.306778,16,0.3579,54,3.807,-241.2
"2026-09-22 15:58:47.799","2026-09-22 17:32:44.895",37.747962,-0.829229,331.56,9.46764,2.35,133.84,136.19,67.52,-43.55,-6.557998,16,0.365,54,3.805,-241.2
"2026-09-22 15:58:48.799","2026-09-22 17:32:44.895",37.748038,-0.829194,326.64,9.167745,14.97,121.23,136.19,52.22,-64.87,-4.752215,16,0.3689,55,3.807,-241.4
"2026-09-22 15:58:49.799","2026-09-22 17:32:44.896",37.748090,-0.829117,334.9,9.137536,29.55,106.64,136.19,75.46,-32.56,-2.616194,16,0.3689,55,3.807,-241.4
"2026-09-22 15:58:50.799","2026-09-22 17:32:44.896",37.748112,-0.829028,346.55,8.870956,54.48,81.72,136.19,70.51,-39,1.278413,16,0.365,54,3.805,-241.2
"2026-09-22 15:58:51.799","2026-09-22 17:32:44.896",37.748131,-0.828935,354.13,8.007992,72.25,63.94,136.19,72.76,-31.18,3.517497,16,0.365,54,3.805,-241.4
"2026-09-22 15:58:52.799","2026-09-22 17:32:44.897",37.748136,-0.828836,2.9,8.593731,81.62,54.57,136.19,74.51,-27.33,4.981808,16,0.3699,54,3.805,-241.4
"2026-09-22 15:58:53.799","2026-09-22 17:32:44.897",37.748138,-0.828733,8.49,8.862196,87.18,49.01,136.19,71.57,-30.08,5.813055,16,0.3779,54,3.807,-241.2
"2026-09-22 15:58:54.799","2026-09-22 17:32:44.897",37.748142,-0.828628,8.56,8.831075,89.05,47.15,136.19,75.14,-29.72,6.005729,16,0.386,54,3.807,-241.4
"2026-09-22 15:58:55.799","2026-09-22 17:32:44.898",37.748143,-0.828523,9.53,9.242044,87.77,48.42,136.19,76.71,-29.94,6.133183,16,0.3948,54,3.805,-241.4
"2026-09-22 15:58:56.799","2026-09-22 17:32:44.898",37.748143,-0.828415,10.77,9.261017,89.42,46.77,136.19,77.64,-30.3,6.343208,16,0.4009,54,3.807,-241.2
"2026-09-22 15:58:57.799","2026-09-22 17:32:44.898",37.748144,-0.828305,11.63,9.507552,89.62,46.58,136.19,77.75,-29.29,6.535139,16,0.4089,54,3.805,-241.1
"2026-09-22 15:58:58.799","2026-09-22 17:32:44.899",37.748144,-0.828192,12.13,9.689941,89.09,47.11,136.19,78.74,-28.38,6.595153,16,0.4158,54,3.805,-241.4
"2026-09-22 15:58:59.799","2026-09-22 17:32:44.899",37.748145,-0.828077,13.33,10.02713,89.82,46.37,136.19,78.74,-32.18,6.918026,16,0.4189,54,3.805,-241.4
"2026-09-22 15:59:00.799","2026-09-22 17:32:44.899",37.748147,-0.827962,12.9,10.16927,88.99,47.21,136.19,78.36,-36.99,6.908573,16,0.4209,54,3.805,-241.2
"2026-09-22 15:59:01.799","2026-09-22 17:32:44.9",37.748150,-0.827844,11.16,10.21858,87.61,48.58,136.19,79.21,-34.88,6.760173,16,0.4248,54,3.803,-241.2
"2026-09-22 15:59:02.499","2026-09-22 17:32:44.9",37.748154,-0.827761,12.96,10.34606,88.3,47.89,136.19,80.55,-32.97,6.937313,16,0.428,54,3.803,-241.1
"2026-09-22 15:59:03.799","2026-09-22 17:32:44.9",37.748157,-0.827604,12.83,10.50833,88.34,47.85,136.19,80.47,-33.5,7.051984,16,0.4299,54,3.805,-241.2
"2026-09-22 15:59:04.799","2026-09-22 17:32:44.901",37.748161,-0.827480,12.46,10.75175,88.26,47.93,136.19,80.52,-35.48,7.203484,16,0.4338,54,3.803,-241.2
"2026-09-22 15:59:05.799","2026-09-22 17:32:44.901",37.748166,-0.827355,12.37,10.87361,87.42,48.78,136.19,80.02,-35.97,7.165477,16,0.4358,54,3.805,-241.4
"2026-09-22 15:59:06.599","2026-09-22 17:32:44.901",37.748168,-0.827256,13.45,10.92011,87.76,48.43,136.19,82.17,-34.39,7.245573,16,0.4368,54,3.807,-241.2
"2026-09-22 15:59:07.799","2026-09-22 17:32:44.902",37.748171,-0.827106,14.11,10.96275,88.34,47.86,136.19,81.98,-34.08,7.356188,16,0.438,54,3.805,-241.5
"2026-09-22 15:59:08.799","2026-09-22 17:32:44.902",37.748175,-0.826981,13.26,10.9858,88.1,48.1,136.19,81.67,-33.33,7.33747,16,0.4368,54,3.805,-241.1
"2026-09-22 15:59:09.799","2026-09-22 17:32:44.903",37.748181,-0.826857,12.85,11.05217,87.22,48.98,136.19,80.07,-35.5,7.254575,16,0.4399,54,3.807,-241.4
"2026-09-22 15:59:10.699","2026-09-22 17:32:44.903",37.748185,-0.826743,11.29,10.97137,86.03,50.18,136.19,81.18,-34.15,7.026996,16,0.438,54,3.805,-241.4
"2026-09-22 15:59:11.799","2026-09-22 17:32:44.904",37.748185,-0.826608,14.89,10.97826,88.44,47.76,136.19,80.85,-34.97,7.380728,16,0.4368,54,3.807,-241.4
"2026-09-22 15:59:12.799","2026-09-22 17:32:44.904",37.748182,-0.826487,16.86,10.74179,90.71,45.5,136.19,79.47,-38.5,7.530045,16,0.4419,56,3.816,-241.2
"2026-09-22 15:59:13.799","2026-09-22 17:32:44.904",37.748181,-0.826367,18.68,10.54266,91.74,44.45,136.19,79.83,-35.03,7.525633,16,0.4419,54,3.805,-241.4
"2026-09-22 15:59:14.799","2026-09-22 17:32:44.904",37.748180,-0.826246,17.81,10.60032,91.49,44.72,136.19,82.05,-33.37,7.533129,16,0.449,54,3.801,-241.1
"2026-09-22 15:59:15.799","2026-09-22 17:32:44.905",37.748176,-0.826124,16.44,10.7609,90.54,45.65,136.19,81.18,-32.97,7.522276,16,0.4558,54,3.803,-241.4
"2026-09-22 15:59:16.799","2026-09-22 17:32:44.905",37.748172,-0.826001,18.13,10.71145,92.45,43.74,136.19,82.19,-31.96,7.739052,16,0.459,54,3.803,-241.4
"2026-09-22 15:59:17.799","2026-09-22 17:32:44.905",37.748165,-0.825878,19.25,10.81059,93.65,42.54,136.19,81.81,-35.67,7.964899,16,0.4629,54,3.807,-241.2
"2026-09-22 15:59:18.799","2026-09-22 17:32:44.906",37.748159,-0.825754,19.85,10.94042,93.72,42.47,136.19,81.06,-35.01,8.069691,16,0.46,54,3.805,-241.2
"2026-09-22 15:59:19.799","2026-09-22 17:32:44.906",37.748157,-0.825629,16.73,10.85583,92.54,43.65,136.19,81.13,-33.73,7.855253,16,0.4609,54,3.803,-241.2
